timestamp,reconstruction_error,anomaly,explanation,Error Count,Response Time (ms),Throughput,hour,period_type,violated_rules,violated_rule_ids,violated_descriptions,violated_severities
2023-01-29 09:39:00,0.0102830002222173,0,High deviation in 'Throughput',2.0,201.35,91.6,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:40:00,0.010962153893209,0,High deviation in 'Throughput',1.6,206.938,91.8,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:41:00,0.0115408202144714,0,High deviation in 'Response Time (ms)',2.0,154.558,95.0,9,Business Hours,[],[],[],[]
2023-01-29 09:42:00,0.0112618995785019,0,High deviation in 'Error Count',1.4,174.748,92.8,9,Business Hours,[],[],[],[]
2023-01-29 09:43:00,0.0107157309876634,0,High deviation in 'Response Time (ms)',1.8,282.678,87.0,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:44:00,0.0108003088558168,0,High deviation in 'Error Count',1.2,211.346,89.2,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:45:00,0.0112198360865528,0,High deviation in 'Response Time (ms)',1.6,168.21999999999997,81.6,9,Business Hours,[],[],[],[]
2023-01-29 09:46:00,0.012239434336316,0,High deviation in 'Throughput',1.2,183.888,89.2,9,Business Hours,[],[],[],[]
2023-01-29 09:47:00,0.0130393888752043,0,High deviation in 'Response Time (ms)',1.6,193.734,91.8,9,Business Hours,[],[],[],[]
2023-01-29 09:48:00,0.0126171871533918,0,High deviation in 'Response Time (ms)',2.4,177.21599999999998,88.0,9,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 09:49:00,0.012443758580115,0,High deviation in 'Throughput',1.8,172.768,85.2,9,Business Hours,[],[],[],[]
2023-01-29 09:50:00,0.0116800719396927,0,High deviation in 'Error Count',1.8,195.976,96.2,9,Business Hours,[],[],[],[]
2023-01-29 09:51:00,0.0120742576128078,0,High deviation in 'Throughput',1.2,206.292,88.2,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:52:00,0.0112613432720796,0,High deviation in 'Throughput',0.8,222.392,94.6,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:53:00,0.0113666699925922,0,High deviation in 'Throughput',1.0,184.07,94.0,9,Business Hours,[],[],[],[]
2023-01-29 09:54:00,0.0115584903340577,0,High deviation in 'Response Time (ms)',0.8,195.244,91.8,9,Business Hours,[],[],[],[]
2023-01-29 09:55:00,0.012182658960225,0,High deviation in 'Response Time (ms)',1.2,158.45,87.6,9,Business Hours,[],[],[],[]
2023-01-29 09:56:00,0.0115516957828436,0,High deviation in 'Error Count',1.2,208.86,86.8,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:57:00,0.0115649186668825,0,High deviation in 'Throughput',1.4,203.574,98.4,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:58:00,0.010143137650168,0,High deviation in 'Response Time (ms)',1.2,205.074,86.4,9,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 09:59:00,0.0104281120918732,0,High deviation in 'Throughput',0.8,191.058,84.6,9,Business Hours,[],[],[],[]
2023-01-29 10:00:00,0.0105227067211091,0,High deviation in 'Throughput',1.2,212.372,89.6,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:01:00,0.0103638824031885,0,High deviation in 'Response Time (ms)',1.6,184.862,88.2,10,Business Hours,[],[],[],[]
2023-01-29 10:02:00,0.011086129692224,0,High deviation in 'Throughput',0.8,181.6,93.6,10,Business Hours,[],[],[],[]
2023-01-29 10:03:00,0.0106469036026969,0,High deviation in 'Throughput',1.8,183.064,90.8,10,Business Hours,[],[],[],[]
2023-01-29 10:04:00,0.0103748826599792,0,High deviation in 'Error Count',0.8,188.724,92.6,10,Business Hours,[],[],[],[]
2023-01-29 10:05:00,0.0097299402429416,0,High deviation in 'Throughput',1.4,208.724,87.4,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:06:00,0.0093634881213573,0,High deviation in 'Throughput',2.2,194.318,89.8,10,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 10:07:00,0.0094775777007346,0,High deviation in 'Throughput',2.2,187.802,89.8,10,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 10:08:00,0.0094700957909393,0,High deviation in 'Throughput',1.2,197.474,87.6,10,Business Hours,[],[],[],[]
2023-01-29 10:09:00,0.009688797303259,0,High deviation in 'Response Time (ms)',1.2,186.616,90.0,10,Business Hours,[],[],[],[]
2023-01-29 10:10:00,0.0097657054624466,0,High deviation in 'Response Time (ms)',1.8,207.688,87.0,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:11:00,0.0094294837580561,0,High deviation in 'Error Count',2.8,202.83,95.6,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 10:12:00,0.0088286206610289,0,High deviation in 'Throughput',2.0,219.032,94.0,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:13:00,0.0085879481172631,0,High deviation in 'Throughput',1.6,196.372,90.0,10,Business Hours,[],[],[],[]
2023-01-29 10:14:00,0.0066167325194731,0,High deviation in 'Throughput',0.8,161.414,89.2,10,Business Hours,[],[],[],[]
2023-01-29 10:15:00,0.0067422530119697,0,High deviation in 'Response Time (ms)',2.2,185.574,99.0,10,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 10:16:00,0.0073386658707519,0,High deviation in 'Response Time (ms)',2.2,194.356,89.6,10,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 10:17:00,0.0073440006359143,0,High deviation in 'Error Count',1.2,215.234,88.2,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:18:00,0.0073714038730361,0,High deviation in 'Error Count',1.6,216.83,88.8,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:19:00,0.0078647156755782,0,High deviation in 'Error Count',1.0,193.872,98.2,10,Business Hours,[],[],[],[]
2023-01-29 10:20:00,0.0081690074060361,0,High deviation in 'Error Count',1.6,183.296,94.0,10,Business Hours,[],[],[],[]
2023-01-29 10:21:00,0.0081629338511423,0,High deviation in 'Error Count',1.8,178.076,94.2,10,Business Hours,[],[],[],[]
2023-01-29 10:22:00,0.0084633946010883,0,High deviation in 'Response Time (ms)',2.2,239.756,92.6,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 10:23:00,0.0085166976935478,0,High deviation in 'Error Count',0.8,173.2,96.6,10,Business Hours,[],[],[],[]
2023-01-29 10:24:00,0.0083665521998226,0,High deviation in 'Throughput',1.2,194.93,93.4,10,Business Hours,[],[],[],[]
2023-01-29 10:25:00,0.0089031218185584,0,High deviation in 'Throughput',1.6,201.152,97.2,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:26:00,0.0083736982968261,0,High deviation in 'Error Count',1.6,156.332,92.2,10,Business Hours,[],[],[],[]
2023-01-29 10:27:00,0.0082534495638086,0,High deviation in 'Throughput',1.4,186.562,89.6,10,Business Hours,[],[],[],[]
2023-01-29 10:28:00,0.0085297198706433,0,High deviation in 'Throughput',1.4,182.85,82.8,10,Business Hours,[],[],[],[]
2023-01-29 10:29:00,0.0087282703995034,0,High deviation in 'Throughput',2.0,202.5,82.0,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:30:00,0.0085877219134637,0,High deviation in 'Throughput',0.6,184.01799999999997,101.6,10,Business Hours,[],[],[],[]
2023-01-29 10:31:00,0.0087925209888316,0,High deviation in 'Response Time (ms)',1.4,151.0,97.8,10,Business Hours,[],[],[],[]
2023-01-29 10:32:00,0.0092760372642993,0,High deviation in 'Response Time (ms)',0.8,231.414,96.4,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:33:00,0.0098828703099914,0,High deviation in 'Response Time (ms)',1.6,194.944,83.8,10,Business Hours,[],[],[],[]
2023-01-29 10:34:00,0.01031289886598,0,High deviation in 'Error Count',1.6,171.08800000000002,86.6,10,Business Hours,[],[],[],[]
2023-01-29 10:35:00,0.0099674536844522,0,High deviation in 'Throughput',1.6,230.358,84.6,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:36:00,0.0103226728793183,0,High deviation in 'Throughput',2.2,211.986,94.8,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 10:37:00,0.0110591003452972,0,High deviation in 'Throughput',1.0,177.538,87.2,10,Business Hours,[],[],[],[]
2023-01-29 10:38:00,0.0115968767561932,0,High deviation in 'Error Count',1.8,226.88,94.0,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:39:00,0.0132283448034059,0,High deviation in 'Response Time (ms)',2.4,185.218,85.6,10,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 10:40:00,0.0126131694862013,0,High deviation in 'Throughput',1.6,192.794,94.2,10,Business Hours,[],[],[],[]
2023-01-29 10:41:00,0.012546942869333,0,High deviation in 'Throughput',1.2,194.604,92.8,10,Business Hours,[],[],[],[]
2023-01-29 10:42:00,0.0135839642544123,0,High deviation in 'Throughput',1.0,175.6,94.0,10,Business Hours,[],[],[],[]
2023-01-29 10:43:00,0.0133963704694456,0,High deviation in 'Throughput',1.0,159.144,92.2,10,Business Hours,[],[],[],[]
2023-01-29 10:44:00,0.0121399447823431,0,High deviation in 'Response Time (ms)',1.0,171.36399999999998,90.4,10,Business Hours,[],[],[],[]
2023-01-29 10:45:00,0.0128043532048156,0,High deviation in 'Response Time (ms)',1.2,214.18,93.8,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:46:00,0.0128215894854874,0,High deviation in 'Throughput',2.4,205.614,90.6,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 10:47:00,0.0128596672003989,0,High deviation in 'Throughput',1.2,201.444,88.8,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:48:00,0.0128424578408627,0,High deviation in 'Error Count',1.8,188.572,89.6,10,Business Hours,[],[],[],[]
2023-01-29 10:49:00,0.012443916146383,0,High deviation in 'Response Time (ms)',1.6,187.226,80.2,10,Business Hours,[],[],[],[]
2023-01-29 10:50:00,0.0122018167775564,0,High deviation in 'Response Time (ms)',1.0,179.446,86.2,10,Business Hours,[],[],[],[]
2023-01-29 10:51:00,0.0118461853674925,0,High deviation in 'Throughput',1.4,206.666,89.6,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:52:00,0.0117189911383605,0,High deviation in 'Throughput',1.6,206.83,94.2,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:53:00,0.0104651758404106,0,High deviation in 'Throughput',0.8,180.15,89.2,10,Business Hours,[],[],[],[]
2023-01-29 10:54:00,0.0106339928297696,0,High deviation in 'Throughput',1.6,177.61399999999998,93.0,10,Business Hours,[],[],[],[]
2023-01-29 10:55:00,0.0110017978267924,0,High deviation in 'Response Time (ms)',1.8,235.404,87.8,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 10:56:00,0.0101437720350234,0,High deviation in 'Response Time (ms)',1.0,197.848,88.4,10,Business Hours,[],[],[],[]
2023-01-29 10:57:00,0.0097472183389081,0,High deviation in 'Throughput',1.2,191.548,85.0,10,Business Hours,[],[],[],[]
2023-01-29 10:58:00,0.0107463898319686,0,High deviation in 'Throughput',2.4,202.96,93.2,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 10:59:00,0.0100958135670829,0,High deviation in 'Throughput',0.6,225.042,94.4,10,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:00:00,0.0092712304332247,0,High deviation in 'Error Count',2.0,179.262,89.8,11,Business Hours,[],[],[],[]
2023-01-29 11:01:00,0.009953125474162,0,High deviation in 'Error Count',1.8,209.492,87.2,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:02:00,0.0099056332408904,0,High deviation in 'Response Time (ms)',1.4,194.998,92.0,11,Business Hours,[],[],[],[]
2023-01-29 11:03:00,0.0087315909389158,0,High deviation in 'Throughput',1.4,187.654,85.0,11,Business Hours,[],[],[],[]
2023-01-29 11:04:00,0.0085362679551529,0,High deviation in 'Throughput',2.0,204.146,92.4,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:05:00,0.0084755825798318,0,High deviation in 'Response Time (ms)',1.4,205.81000000000003,95.8,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:06:00,0.0084308348557263,0,High deviation in 'Throughput',1.6,174.834,86.6,11,Business Hours,[],[],[],[]
2023-01-29 11:07:00,0.0089172653258574,0,High deviation in 'Response Time (ms)',1.6,181.532,91.2,11,Business Hours,[],[],[],[]
2023-01-29 11:08:00,0.0087518548479016,0,High deviation in 'Response Time (ms)',1.2,181.236,84.8,11,Business Hours,[],[],[],[]
2023-01-29 11:09:00,0.0070581599741416,0,High deviation in 'Error Count',1.0,184.75,90.8,11,Business Hours,[],[],[],[]
2023-01-29 11:10:00,0.0071803013112365,0,High deviation in 'Response Time (ms)',2.4,224.32,90.6,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 11:11:00,0.0079277346508778,0,High deviation in 'Throughput',1.4,176.516,94.2,11,Business Hours,[],[],[],[]
2023-01-29 11:12:00,0.0075083527564517,0,High deviation in 'Throughput',1.0,240.506,86.0,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:13:00,0.0087572837239952,0,High deviation in 'Response Time (ms)',1.6,214.058,92.8,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:14:00,0.0085552916730777,0,High deviation in 'Response Time (ms)',1.4,202.4,92.6,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:15:00,0.0088166842160912,0,High deviation in 'Throughput',1.4,180.926,76.4,11,Business Hours,"[{'id': 'SLA_003', 'description': 'Throughput should not drop below 80 during peak hours', 'severity': 'Medium'}]",['SLA_003'],['Throughput should not drop below 80 during peak hours'],['Medium']
2023-01-29 11:16:00,0.0080344198661758,0,High deviation in 'Throughput',2.2,212.02000000000004,89.6,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 11:17:00,0.0086147023241152,0,High deviation in 'Error Count',1.0,198.316,87.8,11,Business Hours,[],[],[],[]
2023-01-29 11:18:00,0.0081936704868169,0,High deviation in 'Throughput',1.2,194.278,88.0,11,Business Hours,[],[],[],[]
2023-01-29 11:19:00,0.0085950177842472,0,High deviation in 'Throughput',1.8,195.622,90.6,11,Business Hours,[],[],[],[]
2023-01-29 11:20:00,0.0092034599123667,0,High deviation in 'Throughput',2.2,215.878,85.0,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 11:21:00,0.0098745277304692,0,High deviation in 'Throughput',1.2,191.256,91.2,11,Business Hours,[],[],[],[]
2023-01-29 11:22:00,0.0103808709659482,0,High deviation in 'Throughput',1.4,202.424,95.4,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:23:00,0.0096757012465032,0,High deviation in 'Throughput',2.2,187.742,90.0,11,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 11:24:00,0.0095857739726938,0,High deviation in 'Response Time (ms)',1.2,190.33,88.0,11,Business Hours,[],[],[],[]
2023-01-29 11:25:00,0.0097729281007116,0,High deviation in 'Response Time (ms)',2.0,206.466,88.0,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:26:00,0.0103512703964181,0,High deviation in 'Response Time (ms)',1.6,192.844,87.6,11,Business Hours,[],[],[],[]
2023-01-29 11:27:00,0.0096731674525623,0,High deviation in 'Throughput',1.8,180.904,85.4,11,Business Hours,[],[],[],[]
2023-01-29 11:28:00,0.0094182074948479,0,High deviation in 'Throughput',1.6,182.706,90.6,11,Business Hours,[],[],[],[]
2023-01-29 11:29:00,0.0093246948431363,0,High deviation in 'Throughput',1.0,168.642,93.2,11,Business Hours,[],[],[],[]
2023-01-29 11:30:00,0.0082617738361038,0,High deviation in 'Throughput',1.8,167.826,89.0,11,Business Hours,[],[],[],[]
2023-01-29 11:31:00,0.0084682116321955,0,High deviation in 'Error Count',1.6,188.474,87.0,11,Business Hours,[],[],[],[]
2023-01-29 11:32:00,0.0079447452038424,0,High deviation in 'Throughput',2.0,199.13,88.4,11,Business Hours,[],[],[],[]
2023-01-29 11:33:00,0.0076412770351061,0,High deviation in 'Throughput',1.6,178.084,89.8,11,Business Hours,[],[],[],[]
2023-01-29 11:34:00,0.0076951829354901,0,High deviation in 'Throughput',1.8,186.324,92.4,11,Business Hours,[],[],[],[]
2023-01-29 11:35:00,0.0076638628203512,0,High deviation in 'Throughput',1.6,160.616,81.4,11,Business Hours,[],[],[],[]
2023-01-29 11:36:00,0.0073389508459328,0,High deviation in 'Response Time (ms)',1.4,210.084,82.4,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:37:00,0.0078019052302811,0,High deviation in 'Response Time (ms)',1.2,186.642,93.2,11,Business Hours,[],[],[],[]
2023-01-29 11:38:00,0.0075567173354417,0,High deviation in 'Throughput',2.0,217.66,95.2,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:39:00,0.0081535563420001,0,High deviation in 'Error Count',1.6,170.93,84.6,11,Business Hours,[],[],[],[]
2023-01-29 11:40:00,0.0076635431527447,0,High deviation in 'Throughput',2.2,189.68,90.2,11,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 11:41:00,0.0078284072894408,0,High deviation in 'Response Time (ms)',1.4,174.602,94.4,11,Business Hours,[],[],[],[]
2023-01-29 11:42:00,0.0081154535849183,0,High deviation in 'Throughput',2.4,201.824,83.6,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 11:43:00,0.0070673591911482,0,High deviation in 'Throughput',2.2,197.088,90.6,11,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 11:44:00,0.0071384135401751,0,High deviation in 'Response Time (ms)',2.0,192.274,91.0,11,Business Hours,[],[],[],[]
2023-01-29 11:45:00,0.006840887764822,0,High deviation in 'Throughput',2.0,192.326,91.0,11,Business Hours,[],[],[],[]
2023-01-29 11:46:00,0.0072560870464786,0,High deviation in 'Throughput',2.8,231.576,90.2,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}, {'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]","['SLA_001', 'SLA_002']","['Response time must not exceed 200ms during business hours', 'Error count should remain below 2 at all times']","['High', 'Medium']"
2023-01-29 11:47:00,0.0072514331829361,0,High deviation in 'Response Time (ms)',1.6,200.644,85.4,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:48:00,0.0068257478548373,0,High deviation in 'Throughput',1.4,187.748,94.0,11,Business Hours,[],[],[],[]
2023-01-29 11:49:00,0.0068605930005468,0,High deviation in 'Throughput',1.8,210.844,92.4,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:50:00,0.0067345456555524,0,High deviation in 'Throughput',1.0,205.832,83.6,11,Business Hours,"[{'id': 'SLA_001', 'description': 'Response time must not exceed 200ms during business hours', 'severity': 'High'}]",['SLA_001'],['Response time must not exceed 200ms during business hours'],['High']
2023-01-29 11:51:00,0.0063162779294387,0,High deviation in 'Error Count',2.4,179.358,90.8,11,Business Hours,"[{'id': 'SLA_002', 'description': 'Error count should remain below 2 at all times', 'severity': 'Medium'}]",['SLA_002'],['Error count should remain below 2 at all times'],['Medium']
2023-01-29 11:52:00,0.0069499463047666,0,High deviation in 'Error Count',1.0,186.32,86.0,11,Business Hours,[],[],[],[]
